Date;Pic journalier consommation (MW);Température moyenne (°C);Température référence (°C)
2015-10-25;52999.0;12.2;11.7
2015-11-03;65731.0;12.8;10.4
2015-11-08;51061.0;15.1;9.7
2015-11-10;61793.0;12.4;9.4
2015-11-16;65761.0;11.8;8.5
2015-11-19;64704.0;14.0;8.1
2015-11-26;76117.0;7.0;7.2
2015-12-07;70281.0;10.4;5.9
2015-12-09;73672.0;7.6;5.7
2014-01-09;73353.0;9.9;4.7
2014-01-12;66000.0;6.6;4.7
2014-01-28;82028.0;4.8;5.4
2014-01-30;80500.0;4.8;5.5
2014-02-02;69703.0;5.1;5.6
2014-02-14;76155.0;8.3;6.3
2014-02-21;72297.0;7.5;6.7
2014-02-23;62813.0;8.3;6.9
2014-02-25;73065.0;8.6;7.0
2014-02-26;72767.0;6.8;7.0
2014-03-05;71556.0;7.6;7.5
2014-03-11;65879.0;10.1;8.0
2014-03-13;65204.0;10.3;8.2
2014-03-16;55662.0;11.3;8.4
2014-03-23;60842.0;6.5;9.1
2014-03-25;69212.0;6.9;9.3
2014-03-28;67987.0;9.3;9.7
2014-04-03;59925.0;14.0;10.4
2014-04-09;60730.0;11.2;11.1
2014-04-12;51754.0;13.0;11.5
2014-04-23;57770.0;13.8;12.9
2014-05-01;50931.0;12.8;14.0
2014-05-02;55128.0;12.4;14.1
2014-05-06;55602.0;15.2;14.6
2014-05-09;52514.0;15.8;15.0
2014-05-10;49839.0;14.9;15.1
2014-05-13;57985.0;11.1;15.4
2014-05-23;54872.0;13.8;16.6
2014-06-01;45707.0;15.7;17.5
2014-06-02;53708.0;16.3;17.6
2014-06-06;54461.0;20.1;18.0
2014-06-08;45211.0;22.3;18.2
2014-06-13;55610.0;21.7;18.7
2014-06-28;48170.0;18.2;20.0
2014-07-01;54538.0;18.9;20.2
2014-07-04;55283.0;21.1;20.4
2014-07-07;53701.0;16.9;20.6
2014-07-11;55470.0;17.4;20.9
2014-07-14;45587.0;18.8;21.0
2014-07-19;48694.0;23.9;21.2
2014-07-21;53759.0;19.4;21.2
2014-08-03;43084.0;19.6;21.1
2014-08-07;49623.0;21.0;20.9
2014-08-08;49758.0;20.6;20.9
2014-08-10;42624.0;20.9;20.8
2014-08-18;48533.0;17.2;20.2
2014-09-02;54286.0;18.4;18.7
2014-09-04;54610.0;18.7;18.4
2014-09-20;48544.0;19.7;16.4
2014-09-22;53210.0;15.4;16.1
2014-09-25;54828.0;14.3;15.7
2014-10-01;55225.0;17.5;15.0
2014-10-04;47901.0;16.2;14.6
2014-10-14;56969.0;14.0;13.2
2014-10-28;62684.0;11.9;11.3
2014-10-30;60570.0;13.9;11.0
2014-11-01;51094.0;14.3;10.7
2014-11-02;51408.0;14.1;10.6
2014-11-05;69099.0;8.5;10.1
2014-11-09;57514.0;9.9;9.5
2014-11-14;66811.0;10.9;8.8
2014-11-22;59279.0;11.9;7.7
2014-12-03;80218.0;4.6;6.3
2014-12-04;79168.0;4.6;6.2
2014-12-07;70366.0;5.0;5.9
2014-12-11;77800.0;8.0;5.5
2014-12-13;68753.0;7.3;5.4
2014-12-17;75655.0;8.8;5.1
2014-12-27;70256.0;5.5;4.7
2014-12-28;75174.0;1.4;4.7
2014-12-30;80778.0;1.6;4.6
2014-12-31;77382.0;1.8;4.6
2018-01-12;76820.0;5.3;4.7
2018-01-17;79657.0;6.9;4.9
2018-01-24;72140.0;10.4;5.2
2018-01-25;73786.0;8.9;5.2
2018-02-01;79330.0;5.1;5.6
2018-02-02;79678.0;3.9;5.6
2018-02-10;77791.0;3.0;6.1
2018-02-11;73823.0;5.2;6.1
2018-02-13;86795.0;1.7;6.3
2018-02-15;77569.0;8.2;6.4
2018-02-16;76835.0;7.3;6.4
2018-02-17;68626.0;6.7;6.5
2018-02-26;91858.0;-1.4;7.0
2018-03-01;91064.0;1.9;7.2
2018-03-04;68072.0;7.0;7.5
2018-03-07;75076.0;6.8;7.7
2018-03-11;57599.0;12.4;8.0
2018-03-22;78688.0;4.5;9.0
2018-04-18;53815.0;17.8;12.3
2018-04-21;47779.0;19.8;12.7
2018-05-05;50508.0;16.4;14.5
2018-05-13;48214.0;10.3;15.4
2018-06-08;53740.0;20.1;18.2
2018-06-11;53661.0;18.6;18.5
2018-06-14;53548.0;16.9;18.8
2018-06-16;48055.0;18.4;19.0
2018-06-17;44965.0;18.1;19.1
2018-06-23;46841.0;18.1;19.6
2018-06-26;54816.0;21.9;19.8
2018-07-12;55705.0;20.6;20.9
2018-07-30;53823.0;23.7;21.2
2018-08-02;55496.0;25.2;21.1
2018-08-08;51041.0;22.7;20.9
2018-08-10;48578.0;18.8;20.8
2018-08-24;51406.0;18.8;19.6
2018-09-04;53692.0;19.3;18.4
2018-09-10;53335.0;19.9;17.7
2018-09-16;44990.0;18.3;16.9
2018-09-20;54243.0;20.8;16.4
2018-09-26;55165.0;14.8;15.6
2018-09-30;46512.0;13.8;15.1
2018-10-15;54531.0;17.4;13.1
2018-10-17;55492.0;15.3;12.8
2018-10-20;49362.0;13.6;12.4
2018-10-22;58482.0;12.7;12.1
2018-10-31;68787.0;8.9;10.9
2018-11-08;67755.0;9.8;9.7
2018-12-02;59970.0;11.9;6.4
2018-12-08;63236.0;9.4;5.8
2018-12-10;73855.0;8.1;5.6
2018-12-12;80705.0;3.2;5.5
2018-12-14;83534.0;1.5;5.3
2018-12-23;58429.0;11.2;4.8
2018-12-31;68632.0;6.8;4.6
2015-01-01;74488.0;1.5;4.6
2015-01-02;75334.0;4.7;4.6
2015-01-07;82132.0;4.3;4.6
2015-01-10;63512.0;11.6;4.7
2015-01-12;77278.0;6.7;4.7
2015-01-24;78009.0;2.8;5.2
2015-02-03;88595.0;0.8;5.7
2015-02-05;91446.0;1.0;5.8
2015-02-09;83824.0;2.8;6.0
2015-02-12;81900.0;3.9;6.2
2015-02-16;78828.0;5.2;6.4
2015-02-17;78965.0;5.8;6.5
2015-02-18;78658.0;4.1;6.5
2015-02-27;74919.0;6.1;7.1
2015-03-01;65573.0;9.6;7.2
2015-03-03;72486.0;7.9;7.4
2015-03-12;67963.0;9.1;8.1
2015-03-13;68797.0;7.7;8.2
2015-03-14;65239.0;6.4;8.3
2015-03-19;69423.0;8.7;8.7
2015-03-26;72643.0;6.9;9.4
2015-03-27;69376.0;8.9;9.5
2015-04-02;68495.0;9.3;10.2
2015-04-12;52071.0;12.9;11.5
2015-04-13;56312.0;14.7;11.6
2015-04-22;54995.0;15.1;12.8
2015-04-26;47522.0;13.8;13.3
2015-04-29;58572.0;10.7;13.7
2015-05-03;49221.0;16.1;14.2
2015-05-15;52112.0;12.1;15.7
2015-05-16;49364.0;13.7;15.8
2015-05-18;53990.0;14.9;16.0
2015-05-20;57088.0;11.1;16.2
2015-05-29;54782.0;15.5;17.2
2015-06-12;55497.0;19.8;18.6
2015-06-22;54518.0;18.0;19.5
2015-06-23;54905.0;16.9;19.6
2015-06-24;54776.0;18.4;19.7
2015-06-26;56014.0;22.6;19.8
2015-07-01;58969.0;26.8;20.2
2015-07-02;58706.0;24.7;20.3
2015-07-05;48591.0;23.2;20.5
2015-07-06;57247.0;23.7;20.6
2015-07-08;56338.0;19.4;20.7
2015-07-10;55837.0;22.0;20.8
2015-07-11;49612.0;22.3;20.9
2015-07-14;47887.0;22.1;21.0
2015-07-20;56669.0;23.6;21.2
2015-07-25;47897.0;19.5;21.2
2015-07-26;45689.0;17.5;21.2
2015-08-18;48909.0;17.8;20.2
2015-08-22;45976.0;22.6;19.9
2015-08-24;51818.0;17.6;19.6
2015-08-27;54746.0;19.1;19.3
2015-08-29;48208.0;22.8;19.1
2015-09-01;54922.0;18.7;18.8
2015-09-04;53467.0;15.3;18.4
2015-09-07;53365.0;15.0;18.0
2015-09-10;54421.0;17.5;17.7
2015-09-12;48486.0;17.7;17.4
2015-09-14;53622.0;15.9;17.2
2015-09-17;56191.0;16.4;16.8
2015-09-18;54698.0;15.1;16.6
2015-09-27;46630.0;14.5;15.5
2015-10-03;50217.0;13.7;14.7
2015-10-14;66133.0;7.8;13.2
2015-10-17;59860.0;9.5;12.8
2015-10-21;66035.0;10.2;12.3
2015-10-23;62565.0;12.3;12.0
2015-11-17;65616.0;13.5;8.4
2015-12-03;74712.0;7.5;6.3
2015-12-08;71752.0;9.5;5.8
2015-12-12;66055.0;8.0;5.5
2015-12-13;66234.0;6.2;5.4
2015-12-16;70485.0;11.5;5.2
2015-12-18;66068.0;11.3;5.0
2015-12-19;59865.0;11.1;5.0
2015-12-20;58186.0;11.4;4.9
2015-12-27;57431.0;9.0;4.7
2020-01-01;67068.0;4.0;4.6
2020-01-04;66900.0;6.7;4.6
2020-01-06;78098.0;4.3;4.6
2020-01-09;70869.0;9.9;4.7
2020-01-16;72985.0;8.7;4.9
2020-01-17;72227.0;8.3;4.9
2020-01-19;71371.0;4.0;5.0
2020-01-20;82057.0;3.7;5.0
2020-01-24;81001.0;4.0;5.2
2020-01-27;77041.0;7.8;5.3
2020-01-28;77987.0;7.5;5.4
2020-02-03;66384.0;12.8;5.7
2020-02-07;78263.0;6.1;5.9
2020-02-14;70971.0;9.5;6.3
2020-02-16;58534.0;12.4;6.4
2020-02-17;69792.0;9.4;6.5
2020-02-18;71281.0;7.6;6.5
2020-02-20;70585.0;8.4;6.7
2020-02-22;64391.0;8.5;6.8
2020-02-23;59533.0;10.8;6.9
2020-02-25;70077.0;8.7;7.0
2020-03-01;64614.0;8.1;7.2
2020-03-03;74965.0;5.7;7.4
2020-03-16;62151.0;10.1;8.4
2020-03-17;59048.0;11.1;8.5
2020-03-26;58153.0;6.5;9.4
2020-03-27;56437.0;7.8;9.5
2020-03-30;62024.0;5.4;9.9
2020-04-02;57006.0;7.7;10.2
2020-04-28;49467.0;13.8;13.6
2020-04-29;49892.0;12.9;13.7
2020-05-03;44646.0;15.3;14.2
2020-05-07;47553.0;16.9;14.7
2020-05-25;48846.0;17.8;16.8
2020-05-28;49641.0;19.4;17.1
2020-05-29;48999.0;19.2;17.2
2020-06-04;51421.0;15.1;17.8
2020-06-11;52032.0;15.7;18.5
2020-06-14;43532.0;17.2;18.8
2020-06-22;51266.0;19.7;19.5
2020-06-26;53206.0;22.6;19.8
2020-06-30;52347.0;19.8;20.2
2020-07-01;53725.0;20.6;20.2
2020-07-02;52960.0;19.2;20.3
2020-07-05;44910.0;21.4;20.5
2020-07-10;53942.0;20.4;20.8
2020-07-30;54099.0;25.1;21.2
2020-08-01;47449.0;23.7;21.2
2020-08-06;50128.0;24.5;21.0
2020-08-16;42351.0;21.3;20.4
2020-08-19;50293.0;22.2;20.1
2020-08-24;50630.0;19.2;19.6
2020-09-01;51746.0;16.6;18.8
2020-09-05;46294.0;18.7;18.3
2020-09-09;53221.0;20.4;17.8
2020-09-18;52847.0;21.5;16.6
2020-09-27;50327.0;11.0;15.5
2020-10-13;62108.0;10.2;13.4
2020-10-14;62983.0;9.6;13.2
2020-10-25;52311.0;12.2;11.7
2020-10-28;62698.0;12.5;11.3
2020-11-02;58269.0;15.6;10.6
2020-11-09;58870.0;13.1;9.5
2020-11-11;55538.0;11.0;9.2
2020-11-16;62645.0;11.3;8.5
2020-11-17;62818.0;10.4;8.4
2020-11-28;60840.0;8.3;6.9
2020-11-29;64478.0;5.2;6.8
2020-12-02;76058.0;5.6;6.4
2020-12-03;75212.0;6.2;6.3
2020-12-05;70683.0;3.9;6.1
2020-12-12;66419.0;7.9;5.5
2020-12-15;70843.0;9.6;5.2
2020-12-17;70184.0;9.1;5.1
2020-12-18;68599.0;8.6;5.0
2020-12-27;68952.0;4.5;4.7
2020-12-30;72997.0;4.2;4.6
2020-12-31;71486.0;4.2;4.6
2016-01-02;63353.0;8.7;4.6
2016-01-06;76927.0;7.0;4.6
2016-01-09;65259.0;8.7;4.7
2016-01-18;88731.0;0.8;4.9
2016-01-22;84836.0;4.1;5.1
2016-01-26;74244.0;9.2;5.3
2016-01-27;73966.0;10.0;5.3
2016-01-30;67284.0;8.2;5.5
2016-02-09;77353.0;8.0;6.0
2016-02-10;78526.0;5.2;6.1
2016-02-12;77786.0;5.4;6.2
2016-02-19;79896.0;4.8;6.6
2016-02-27;70358.0;5.0;7.1
2016-02-28;70127.0;5.0;7.2
2016-03-07;79159.0;4.0;7.7
2016-03-16;76736.0;6.1;8.4
2016-03-20;63241.0;7.2;8.8
2016-03-21;69354.0;8.1;8.9
2016-03-29;67222.0;10.4;9.8
2016-03-30;65741.0;11.0;9.9
2016-03-31;65585.0;9.5;10.0
2016-04-07;63974.0;9.2;10.8
2016-04-23;53944.0;10.6;12.9
2016-04-25;64457.0;8.0;13.2
2016-04-29;63764.0;9.6;13.7
2016-04-30;57491.0;8.6;13.8
2016-05-01;56700.0;8.9;14.0
2016-05-05;51375.0;14.9;14.5
2016-05-06;49945.0;16.5;14.6
2016-05-14;50326.0;12.6;15.6
2016-05-15;48956.0;11.7;15.7
2016-05-24;55784.0;13.0;16.7
2016-05-27;53119.0;18.6;17.0
2016-05-30;54456.0;14.9;17.3
2016-06-01;56063.0;14.8;17.5
2016-06-05;46197.0;17.1;17.9
2016-06-07;53129.0;20.2;18.1
2016-06-11;46875.0;18.0;18.5
2016-06-14;52690.0;16.0;18.8
2016-06-21;54854.0;19.5;19.4
2016-06-24;54691.0;21.3;19.7
2016-06-27;53657.0;18.2;19.9
2016-06-29;54642.0;19.0;20.1
2016-07-09;49189.0;22.5;20.7
2016-07-11;55183.0;20.7;20.9
2016-07-13;53972.0;16.4;20.9
2016-07-19;57074.0;26.5;21.2
2016-07-21;55955.0;21.7;21.2
2016-07-25;54138.0;22.3;21.2
2016-07-27;54177.0;20.8;21.2
2016-08-04;50905.0;19.2;21.1
2016-08-16;50399.0;23.2;20.4
2016-08-18;50367.0;20.5;20.2
2016-08-19;50604.0;19.9;20.1
2016-08-22;51340.0;20.7;19.9
2016-08-27;49254.0;25.4;19.3
2016-09-01;55457.0;21.4;18.8
2016-09-02;55506.0;21.4;18.7
2016-09-04;45983.0;21.1;18.4
2016-09-08;55088.0;20.6;17.9
2016-09-14;54874.0;20.4;17.2
2016-09-23;53329.0;17.1;16.0
2016-09-27;54079.0;16.9;15.5
2016-10-10;61072.0;9.4;13.8
2016-10-12;64006.0;9.4;13.5
2016-10-19;62812.0;11.2;12.6
2016-10-22;56814.0;9.1;12.1
2016-10-24;62386.0;13.9;11.9
2016-10-31;57747.0;11.4;10.9
2016-11-06;62718.0;6.5;10.0
2016-11-19;64633.0;8.0;8.1
2016-11-21;68962.0;12.9;7.8
2016-11-23;69679.0;10.9;7.5
2016-12-09;77570.0;6.2;5.7
2016-12-18;70720.0;3.3;5.0
2016-12-22;74990.0;6.4;4.8
2016-12-29;77714.0;1.5;4.6
2018-01-04;70292.0;11.7;4.6
2018-01-08;76799.0;7.3;4.7
2018-01-13;72077.0;4.4;4.8
2018-01-18;76643.0;8.4;4.9
2018-01-22;73146.0;10.9;5.1
2018-01-23;72694.0;9.7;5.2
2018-02-04;74759.0;3.3;5.8
2018-02-05;87041.0;1.7;5.8
2018-02-19;78648.0;5.1;6.6
2018-02-22;84072.0;2.0;6.8
2018-02-24;77405.0;2.0;6.9
2018-03-05;74198.0;7.8;7.5
2018-03-06;74366.0;7.4;7.6
2018-03-09;70378.0;10.3;7.8
2018-03-12;69492.0;10.2;8.1
2018-03-15;69026.0;9.7;8.3
2018-03-19;81769.0;2.5;8.7
2018-03-30;70240.0;7.8;9.9
2018-04-01;62390.0;8.3;10.1
2018-04-07;54792.0;14.2;10.8
2018-04-08;51390.0;13.8;11.0
2018-04-09;59997.0;12.3;11.1
2018-04-20;53715.0;19.3;12.5
2018-05-07;50825.0;19.6;14.7
2018-05-10;46982.0;13.9;15.1
2018-05-11;50062.0;14.9;15.2
2018-05-25;54100.0;18.8;16.8
2018-05-28;53293.0;19.4;17.1
2018-06-05;53946.0;18.4;17.9
2018-06-09;48016.0;20.4;18.3
2018-06-29;55201.0;22.9;20.1
2018-07-02;56178.0;23.6;20.3
2018-07-05;55570.0;20.8;20.5
2018-07-10;56431.0;21.5;20.8
2018-07-14;48372.0;23.4;21.0
2018-07-18;56175.0;22.4;21.1
2018-07-23;55007.0;23.4;21.2
2018-07-29;46196.0;22.5;21.2
2018-08-07;53556.0;25.9;20.9
2018-08-09;49697.0;18.9;20.8
2018-08-16;49482.0;22.0;20.4
2018-08-20;51274.0;22.3;20.0
2018-08-22;53586.0;23.5;19.9
2018-08-28;53891.0;20.9;19.2
2018-09-02;44350.0;18.2;18.7
2018-09-05;54584.0;20.0;18.3
2018-09-06;54185.0;18.6;18.2
2018-09-09;44910.0;19.7;17.8
2018-09-11;54668.0;21.1;17.5
2018-09-15;47838.0;17.3;17.0
2018-09-29;48553.0;14.9;15.2
2018-10-06;48562.0;16.4;14.3
2018-10-07;48089.0;13.7;14.2
2018-10-08;55622.0;13.5;14.0
2018-10-18;55342.0;15.7;12.7
2018-10-21;48203.0;12.8;12.3
2018-10-28;60621.0;6.3;11.3
2018-10-29;73992.0;5.4;11.1
2018-10-30;71492.0;6.6;11.0
2018-11-01;59863.0;10.3;10.7
2018-11-02;64146.0;8.8;10.6
2018-11-09;64772.0;11.1;9.5
2018-11-18;63880.0;5.7;8.2
2018-11-20;80337.0;3.3;8.0
2018-11-30;69558.0;9.2;6.7
2018-12-03;67633.0;12.9;6.3
2018-12-17;77752.0;7.0;5.1
2018-12-19;75670.0;8.1;5.0
2018-12-22;61007.0;11.3;4.8
2018-12-26;73448.0;2.4;4.7
2018-12-27;75757.0;2.0;4.7
2021-01-09;81155.0;0.5;4.7
2021-01-13;78916.0;7.5;4.8
2021-01-15;80586.0;4.0;4.8
2021-01-27;80516.0;6.2;5.3
2021-01-29;67813.0;10.9;5.4
2021-02-03;68879.0;10.7;5.7
2021-02-04;69287.0;8.7;5.8
2021-02-16;75185.0;8.7;6.4
2021-02-21;57718.0;12.0;6.7
2021-03-12;66114.0;8.8;8.1
2021-03-14;61886.0;7.6;8.3
2021-03-19;70477.0;5.7;8.7
2021-03-28;55253.0;10.2;9.7
2021-03-29;61545.0;13.2;9.8
2021-04-01;53756.0;16.0;10.1
2021-04-03;51964.0;9.3;10.4
2021-04-08;68857.0;7.4;11.0
2021-04-16;65702.0;6.9;12.0
2021-04-18;55021.0;8.9;12.3
2021-04-22;55676.0;12.4;12.8
2021-04-30;56726.0;10.3;13.8
2021-05-01;50723.0;9.3;14.0
2021-05-05;57140.0;10.9;14.5
2021-05-10;52685.0;14.7;15.1
2021-05-14;51788.0;11.9;15.6
2021-05-16;48094.0;13.1;15.8
2021-05-19;56055.0;12.2;16.1
2021-05-22;49422.0;12.4;16.5
2021-05-25;55735.0;12.5;16.8
2021-06-16;55966.0;24.4;19.0
2021-06-21;52629.0;19.4;19.4
2021-06-24;52314.0;17.1;19.7
2021-06-30;52720.0;17.2;20.2
2021-07-08;53367.0;18.2;20.7
2021-07-12;53006.0;18.5;20.9
2021-07-14;46853.0;17.6;21.0
2021-07-16;52325.0;18.9;21.1
2021-07-20;54488.0;23.9;21.2
2021-07-22;55006.0;24.0;21.2
2021-07-23;54887.0;23.4;21.2
2021-07-28;52046.0;19.5;21.2
2021-07-31;45928.0;18.3;21.2
2021-08-07;43065.0;17.8;20.9
2021-08-11;48397.0;21.7;20.7
2021-08-13;49455.0;23.1;20.6
2021-08-23;50121.0;19.1;19.8
2021-09-03;53176.0;20.2;18.5
2021-09-05;45376.0;21.5;18.3
2021-09-07;54254.0;23.1;18.0
2021-09-23;52312.0;16.3;16.0
2021-10-02;49029.0;16.3;14.8
2021-10-15;60366.0;11.2;13.1
2021-10-26;60052.0;12.3;11.6
2021-10-29;58910.0;13.3;11.1
2021-10-30;53483.0;13.5;11.0
2021-11-03;66041.0;8.7;10.4
2021-11-05;66850.0;7.8;10.1
2021-11-07;60171.0;8.8;9.8
2021-11-10;71105.0;7.1;9.4
2021-11-12;65406.0;8.4;9.1
2021-11-15;70416.0;8.4;8.7
2021-11-21;64212.0;6.6;7.8
2021-11-24;76838.0;5.4;7.4
2021-12-01;77429.0;7.7;6.5
2021-12-02;81700.0;4.9;6.4
2021-12-04;68893.0;8.1;6.2
2021-12-06;79470.0;5.7;6.0
2021-12-09;80880.0;4.7;5.7
2021-12-12;67723.0;7.2;5.5
2021-12-13;76421.0;6.7;5.4
2021-12-25;59071.0;8.9;4.7
2017-01-07;83593.0;-0.6;4.6
2017-01-10;83123.0;5.4;4.7
2017-01-11;80693.0;6.6;4.7
2017-01-14;76889.0;3.1;4.8
2017-01-21;85472.0;-0.2;5.1
2017-01-24;90914.0;0.0;5.2
2017-01-30;77569.0;8.5;5.5
2017-01-31;74331.0;9.8;5.5
2017-02-01;73417.0;9.6;5.6
2017-02-10;81139.0;3.1;6.1
2017-02-11;75425.0;2.8;6.1
2017-02-20;71184.0;8.9;6.7
2017-02-21;69588.0;10.3;6.7
2017-02-23;70182.0;9.4;6.9
2017-02-25;66568.0;5.9;7.0
2017-02-26;63029.0;8.5;7.0
2017-03-04;64567.0;8.4;7.5
2017-03-14;65610.0;9.9;8.3
2017-03-24;67187.0;9.2;9.2
2017-03-25;59272.0;11.0;9.3
2017-03-29;60000.0;13.6;9.8
2017-04-02;52240.0;11.0;10.2
2017-04-09;48566.0;15.8;11.1
2017-04-14;55995.0;12.8;11.7
2017-04-17;51517.0;11.1;12.1
2017-05-09;57978.0;12.5;15.0
2017-05-10;56436.0;14.2;15.1
2017-05-18;54362.0;15.8;16.0
2017-05-22;53240.0;18.4;16.5
2017-05-25;48134.0;21.2;16.8
2017-06-06;53303.0;15.4;18.0
2017-06-07;53311.0;15.4;18.1
2017-06-14;56074.0;22.8;18.8
2017-06-18;48407.0;23.9;19.1
2017-06-19;56892.0;25.8;19.2
2017-06-27;56073.0;21.1;19.9
2017-06-30;53577.0;16.0;20.2
2017-07-05;56419.0;24.1;20.5
2017-07-06;56644.0;24.7;20.6
2017-07-08;50169.0;24.1;20.7
2017-07-18;56948.0;25.7;21.1
2017-07-20;55421.0;20.5;21.2
2017-07-22;48033.0;19.3;21.2
2017-07-24;53325.0;18.1;21.2
2017-07-29;47233.0;22.3;21.2
2017-08-07;48857.0;20.3;20.9
2017-08-18;50549.0;20.3;20.2
2017-08-24;53213.0;21.0;19.6
2017-08-30;56016.0;20.6;19.0
2017-09-03;44820.0;15.9;18.5
2017-09-14;55741.0;14.7;17.2
2017-09-17;48097.0;12.2;16.8
2017-09-24;46532.0;17.0;15.9
2017-10-18;57131.0;15.9;12.7
2017-10-25;58514.0;15.0;11.7
2017-10-31;64490.0;7.7;10.9
2017-11-09;73488.0;7.4;9.5
2017-11-23;68108.0;12.6;7.5
2017-11-28;78924.0;5.8;6.9
2017-12-02;78833.0;1.2;6.4
2017-12-06;82424.0;4.1;6.0
2017-12-07;81744.0;5.3;5.9
2017-12-08;80860.0;5.3;5.8
2017-12-11;81429.0;7.6;5.5
2017-12-21;77131.0;7.5;4.9
2017-12-25;63488.0;5.4;4.7
2017-12-30;67160.0;11.1;4.6
2019-01-19;76073.0;2.2;5.0
2019-01-28;83280.0;4.4;5.4
2019-02-07;77982.0;7.3;5.9
2019-02-14;80006.0;6.4;6.3
2019-02-16;66465.0;7.9;6.4
2019-02-26;68659.0;10.5;7.0
2019-03-05;68613.0;9.2;7.5
2019-03-09;61187.0;11.1;7.8
2019-03-14;72363.0;8.9;8.3
2019-03-17;61139.0;8.6;8.5
2019-03-20;69887.0;8.2;8.8
2019-03-24;55040.0;10.5;9.2
2019-03-27;65420.0;8.7;9.5
2019-03-30;54955.0;11.8;9.9
2019-04-03;65604.0;6.7;10.4
2019-04-04;69586.0;6.3;10.5
2019-04-05;68640.0;8.4;10.6
2019-04-09;64052.0;10.5;11.1
2019-04-10;63201.0;10.2;11.2
2019-04-13;58173.0;7.7;11.6
2019-04-16;62803.0;11.6;12.0
2019-04-29;59112.0;11.0;13.7
2019-05-14;55193.0;14.0;15.6
2019-05-15;54839.0;13.6;15.7
2019-05-18;50418.0;13.4;16.0
2019-05-21;54806.0;15.0;16.3
2019-05-24;53224.0;16.6;16.7
2019-05-27;53094.0;16.3;17.0
2019-05-29;54440.0;14.4;17.2
2019-06-03;52550.0;19.2;17.7
2019-06-05;54043.0;15.6;17.9
2019-06-07;53359.0;15.4;18.1
2019-06-16;45188.0;17.8;19.0
2019-06-27;58833.0;27.5;19.9
2019-06-28;57724.0;26.6;20.0
2019-06-29;51786.0;26.9;20.1
2019-07-10;54854.0;21.8;20.8
2019-07-13;48474.0;21.7;20.9
2019-07-14;44992.0;20.4;21.0
2019-07-17;55125.0;21.9;21.1
2019-07-21;47117.0;22.7;21.2
2019-07-30;51533.0;20.5;21.2
2019-08-03;46033.0;22.2;21.1
2019-08-09;51266.0;23.8;20.8
2019-08-14;47454.0;19.0;20.5
2019-08-16;46282.0;19.7;20.4
2019-08-21;49942.0;18.6;19.9
2019-09-03;53330.0;18.4;18.5
2019-09-12;53336.0;19.4;17.4
2019-09-13;53514.0;19.9;17.3
2019-09-15;44954.0;21.1;17.0
2019-09-20;52844.0;17.9;16.4
2019-10-06;48027.0;14.9;14.3
2019-10-09;56852.0;13.7;13.9
2019-10-20;49866.0;13.8;12.4
2019-10-27;51472.0;13.0;11.4
2019-10-28;61504.0;11.8;11.3
2019-11-14;77680.0;5.4;8.8
2019-11-15;77595.0;4.2;8.7
2019-11-30;65209.0;6.8;6.7
2019-12-01;66455.0;6.2;6.5
2019-12-02;77885.0;4.8;6.4
2019-12-07;68108.0;9.2;5.9
2019-12-14;65481.0;10.1;5.3
2019-12-16;70472.0;10.3;5.2
2019-12-22;61092.0;9.4;4.8
2013-01-01;61771.0;7.3;4.6
2013-01-09;82006.0;4.1;4.7
2013-01-10;79662.0;6.3;4.7
2013-01-17;92630.0;-1.9;4.9
2013-01-25;88435.0;-0.2;5.2
2013-01-27;74296.0;5.3;5.3
2013-01-29;78575.0;9.1;5.4
2013-02-01;73319.0;9.3;5.6
2013-02-02;72981.0;5.5;5.6
2013-02-04;78513.0;8.0;5.8
2013-02-08;82535.0;2.6;6.0
2013-02-10;77227.0;2.4;6.1
2013-03-02;76021.0;3.4;7.3
2013-03-12;81575.0;2.9;8.1
2013-03-14;82780.0;1.9;8.3
2013-03-16;74096.0;5.1;8.4
2013-03-18;78545.0;5.4;8.6
2013-03-23;62447.0;9.2;9.1
2013-03-25;73363.0;6.4;9.3
2013-03-26;74329.0;5.5;9.4
2013-03-30;68600.0;5.8;9.9
2013-04-08;72376.0;7.7;11.0
2013-04-11;65875.0;12.1;11.4
2013-04-24;57929.0;14.8;13.1
2013-04-27;55343.0;7.9;13.5
2013-04-30;63568.0;10.9;13.8
2013-05-01;54995.0;11.9;14.0
2013-05-05;49547.0;14.1;14.5
2013-05-07;54518.0;15.9;14.7
2013-05-10;51808.0;12.6;15.1
2013-05-11;49360.0;12.8;15.2
2013-05-13;57415.0;13.2;15.4
2013-05-17;58889.0;11.3;15.9
2013-05-21;61879.0;11.9;16.3
2013-05-27;57502.0;13.0;17.0
2013-05-28;59635.0;11.8;17.1
2013-06-09;45646.0;14.9;18.3
2013-06-16;45967.0;19.1;19.0
2013-06-21;55040.0;16.8;19.4
2013-06-22;48245.0;17.2;19.5
2013-07-04;55679.0;18.2;20.4
2013-07-05;55499.0;20.3;20.5
2013-07-06;48775.0;21.8;20.6
2013-07-18;56677.0;22.6;21.1
2013-07-21;48115.0;25.3;21.2
2013-07-23;57430.0;23.7;21.2
2013-08-05;50827.0;22.7;21.0
2013-08-09;48425.0;19.6;20.8
2013-08-25;43598.0;16.3;19.5
2013-08-26;51746.0;17.8;19.4
2013-09-06;55032.0;19.3;18.2
2013-09-09;53530.0;15.8;17.8
2013-09-10;54026.0;15.8;17.7
2013-09-22;45586.0;17.4;16.1
